PMID,Img_file_name,StartID,Relation,ReceptorID
29692736,29692736_page5_330,ZEB2,activate_relation,EMT
29692736,29692736_page5_330,MIR3200,activate_relation,ZEB1
29693703,29693703_page5_14,PKC,activate_relation,PI3K
29693703,29693703_page5_14,AKT,activate_relation,PI3K
29693703,29693703_page5_14,VEGF,activate_relation,VEGF
29693703,29693703_page5_14,VEGF,activate_relation,HIF1
29693703,29693703_page5_14,VEGF,activate_relation,VEGF
29725260,29725260_page1_3,MIR200C,inhibit_relation,ZEB1
29725260,29725260_page1_3,MIR200C,inhibit_relation,ZEB1
29725260,29725260_page1_3,MIR200C,inhibit_relation,EGF
29725260,29725260_page1_3,AKT,activate_relation,MTOR
29725260,29725260_page1_3,PI3K,activate_relation,AKT
29725260,29725260_page1_3,SOCS1,inhibit_relation,SENP1
29725260,29725260_page1_3,ZEB1,activate_relation,EMT
29725260,29725260_page1_3,MIR223,inhibit_relation,AKT
29725260,29725260_page1_3,MIR1238,inhibit_relation,SENP1
29725260,29725260_page1_3,MTOR,activate_relation,AKT
29725260,29725260_page1_3,MIR155,inhibit_relation,PTEN
29725260,29725260_page1_3,SENP1,activate_relation,SOCS1
29725260,29725260_page4_10,AKT,activate_relation,MTOR
29725260,29725260_page4_10,APAF1,inhibit_relation,MTOR
29725260,29725260_page4_10,PI3K,activate_relation,AKT
29725260,29725260_page4_10,APAF1,activate_relation,EGFR
29725260,29725260_page4_10,PI3K,activate_relation,IGFR
29725260,29725260_page4_10,PTEN,inhibit_relation,AKT
29725260,29725260_page4_10,PTEN,inhibit_relation,MIR21
29725260,29725260_page4_10,MTOR,activate_relation,AKT
29725260,29725260_page4_10,EMT,activate_relation,MIR200C
29725260,29725260_page4_10,MIR200C,activate_relation,MIR132
29725260,29725260_page4_10,MIR200C,activate_relation,AKT
29726094,29726094_page4_32,EMT,activate_relation,Met
29734788,29734788_page14_234,ABLL,inhibit_relation,MTORC1
29734788,29734788_page14_234,AKT,activate_relation,MTORC1
29734788,29734788_page14_234,RASSF1,activate_relation,LKB1
29734788,29734788_page14_234,MEK,activate_relation,ERK
29734788,29734788_page14_234,RASSF1,activate_relation,MST1P2
29734788,29734788_page14_234,STAT,activate_relation,AKT
29734788,29734788_page14_234,STAT,inhibit_relation,AKT
29734788,29734788_page14_234,AKT,inhibit_relation,MST1P2
29734788,29734788_page3_89,GPCR,inhibit_relation,MAP4K4
29734788,29734788_page3_89,MAP4K4,activate_relation,LATS1
29734788,29734788_page3_89,MAP4K4,activate_relation,LATS1
29734788,29734788_page6_128,LKB1,activate_relation,MST1P2
29734788,29734788_page6_128,RASSF1,activate_relation,LKB1
29734788,29734788_page6_128,MST1P2,activate_relation,LATS1
29734788,29734788_page6_128,AKT,activate_relation,MTORC1
29734788,29734788_page6_128,GPCR,activate_relation,PI3K
29734788,29734788_page6_128,AKT,inhibit_relation,MST1P2
29769148,29769148_page1_7,PDL1,activate_relation,PD1
29769148,29769148_page1_7,CTLA4,inhibit_relation,CTLA4
29769148,29769148_page1_7,PDL1,activate_relation,PD1
29973561,29973561_page2_202,MTOR,activate_relation,RHEB
29973561,29973561_page2_202,GATA6,activate_relation,WNT7B
29973561,29973561_page4_305,RHEB,activate_relation,MTOR
29973561,29973561_page4_305,MEK,activate_relation,ERK
29973561,29973561_page4_305,MEK,activate_relation,KRAS
29973561,29973561_page4_305,FAK,inhibit_relation,EGFR
29973561,29973561_page4_305,EGFR,activate_relation,PI3K
29973561,29973561_page4_305,EGFR,activate_relation,KRAS
29973561,29973561_page4_305,FAK,inhibit_relation,PI3K
29973561,29973561_page4_305,KRAS,inhibit_relation,EGFR
29973561,29973561_page9_473,MEK,activate_relation,MCL1
29973561,29973561_page9_473,COT,activate_relation,MEK
29973561,29973561_page9_473,BRAF,activate_relation,MEK
29973561,29973561_page9_473,BRAF,activate_relation,KRAS
29973561,29973561_page9_473,ARAF,activate_relation,MEK
29973561,29973561_page9_473,MCL1,activate_relation,AKT
29973561,29973561_page9_473,CRAF,activate_relation,MEK
29973561,29973561_page9_473,KRAS,activate_relation,CRAF
29973561,29973561_page9_473,KRAS,activate_relation,PI3K
29973561,29973561_page9_473,EGFR,activate_relation,KRAS
29973561,29973561_page9_473,AKT,activate_relation,MCL1
29973561,29973561_page9_473,AKT,activate_relation,PI3K
29973561,29973561_page9_473,EGFR,activate_relation,EGF
29973561,29973561_page9_473,KRAS,activate_relation,ARAF
29973561,29973561_page9_473,PI3K,activate_relation,IGF1
29973561,29973561_page9_473,KRAS,activate_relation,BRAF
29973561,29973561_page9_473,COT,activate_relation,MEK
29973561,29973561_page9_473,BRAF,activate_relation,MEK
30040046,30040046_page11_86,p21,activate_relation,NE
30040046,30040046_page9_78,RHEB,activate_relation,MTORC1
30040046,30040046_page9_78,raptor,activate_relation,MTORC1
30040046,30040046_page9_78,RHEB,inhibit_relation,TSC1
30040046,30040046_page9_78,MTORC1,inhibit_relation,raptor
30040046,30040046_page9_78,ATM,activate_relation,p53
30040046,30040046_page9_78,LKB1,activate_relation,AMPK
30040046,30040046_page9_78,ATM,activate_relation,LKB1
30040046,30040046_page9_78,p53,activate_relation,AMPK
30040046,30040046_page9_78,AMPK,activate_relation,TSC2
30040046,30040046_page9_78,AMPK,activate_relation,raptor
30060526,30060526_page55_1599,EGFR,activate_relation,ALK
30109175,30109175_page22_290,AKT,activate_relation,STAT
30109175,30109175_page22_290,PDK1,activate_relation,AKT
30111979,30111979_page6_41,PD1,activate_relation,PDL1
30111979,30111979_page6_41,PDL1,inhibit_relation,PD1
30111979,30111979_page6_41,PDL1,inhibit_relation,PD1
30111979,30111979_page6_41,PD1,activate_relation,PDL1
30133562,30133562_page2_47,p53,activate_relation,p53
30158938,30158938_page4_325,AKT,activate_relation,PYK2
30158938,30158938_page4_325,NFAT1,activate_relation,NFAT1
30158938,30158938_page4_325,SMAD3,activate_relation,SMAD3
30186041,30186041_page4_143,ZFAS1,activate_relation,MIR150
30186041,30186041_page4_143,MIR150,activate_relation,MIR484
30186041,30186041_page4_143,ZFAS1,activate_relation,NFKB
30344651,30344651_page2_24,CD28,inhibit_relation,CTLA4
30344651,30344651_page2_24,CTLA4,inhibit_relation,CD28
30405851,30405851_page3_10,PDK1,activate_relation,AKT
30405851,30405851_page3_10,MTOR,activate_relation,p70S6Kb
30405851,30405851_page3_10,PI3K,activate_relation,PDK1
30405851,30405851_page3_10,AKT,activate_relation,MTOR
30405851,30405851_page3_10,PI3K,activate_relation,PDK1
30424034,30424034_page2_147,BRAF,activate_relation,EGFR
30445769,30445769_page5_448,MEK,activate_relation,ERK
30544524,30544524_page2_188,YAP,activate_relation,YAP
30544524,30544524_page2_188,YAP,activate_relation,YAP
30544524,30544524_page2_188,MST1P2,activate_relation,LATS1
30544524,30544524_page2_188,YAP,activate_relation,YAP
30544524,30544524_page4_279,YAP,activate_relation,YAP
30544524,30544524_page4_279,YAP,activate_relation,YAP
30680072,30680072_page1_4,ALK,activate_relation,PI3K
30680072,30680072_page1_4,PI3K,activate_relation,MTOR
30680072,30680072_page1_4,EGFR,activate_relation,SRC
30680072,30680072_page1_4,HER2,activate_relation,PI3K
30680072,30680072_page1_4,SRC,activate_relation,STAT3
30803032,30803032_page30_101,CRKL,activate_relation,SHC
30803032,30803032_page30_101,MEKK3,activate_relation,MEK5
30809599,30809599_page7_265,AC,inhibit_relation,p53
30982492,30982492_page3_44,MIR21,inhibit_relation,PTEN
30982492,30982492_page3_44,FAK,inhibit_relation,MIR21
30982492,30982492_page3_44,NFKB,activate_relation,FAK
31003463,31003463_page3_182,FAS,activate_relation,FasL
31003463,31003463_page3_182,FAS,activate_relation,FasL
31035693,31035693_page1_230,TP53,inhibit_relation,TP73
31035693,31035693_page1_230,AMPK,activate_relation,MTOR
31035693,31035693_page1_230,MDM2,inhibit_relation,TP53
31035693,31035693_page1_230,NF1,inhibit_relation,KRAS
31035693,31035693_page1_230,ALK,activate_relation,NRAS
31035693,31035693_page1_230,CDKN2A,activate_relation,CCND1
31035693,31035693_page1_230,CDKN2A,inhibit_relation,MDM2
31035693,31035693_page1_230,CDKN2A,activate_relation,MDM2
31035693,31035693_page1_230,MYC,activate_relation,MYCN
31067796,31067796_page2_212,CD57,activate_relation,CD28
31083461,31083461_page6_128,NF2,inhibit_relation,SNAIL
31083461,31083461_page6_128,RKIP,inhibit_relation,GLI1
31083461,31083461_page6_128,RKIP,inhibit_relation,SNAIL
31083461,31083461_page6_128,RKIP,activate_relation,GLI1
31083461,31083461_page6_128,SNAIL,inhibit_relation,RKIP
31083461,31083461_page6_128,SNAIL,activate_relation,NF2
31083461,31083461_page6_128,RKIP,activate_relation,RKIP
31083461,31083461_page6_128,SNAIL,activate_relation,RKIP
31108964,31108964_page10_148,FACT,inhibit_relation,NFKB
31108964,31108964_page10_148,TP53,activate_relation,MDM2
31108964,31108964_page10_148,NFKB,activate_relation,TP53
31108964,31108964_page10_148,NFKB,activate_relation,TP53
31108964,31108964_page10_148,TP53,activate_relation,NFKB
31108964,31108964_page14_184,DLL3,activate_relation,EPCAM
31123430,31123430_page2_98,BAX,activate_relation,BCL2
31123430,31123430_page2_98,BCL2,activate_relation,BAX
31123430,31123430_page4_142,COX2,activate_relation,NFKB
31123430,31123430_page4_142,COX2,activate_relation,NFKB
31130612,31130612_page3_252,GLUT1,activate_relation,NFKB
31134065,31134065_page5_204,C1INH,inhibit_relation,C1R
31134065,31134065_page5_204,C1S,activate_relation,C2
31134065,31134065_page5_204,MASP,activate_relation,C2
31134065,31134065_page5_204,C2,activate_relation,C4A
31134065,31134065_page5_204,C3b,activate_relation,C3b
31137625,31137625_page4_207,ZEB1,inhibit_relation,MIR3200
31137625,31137625_page4_207,ZEB1,activate_relation,PDL1
31137625,31137625_page4_207,ZEB1,activate_relation,MIR3200
31172347,31172347_page2_27,KRAS,activate_relation,TP53
31172347,31172347_page2_27,KRAS,activate_relation,STK11
31266248,31266248_page5_117,MUT,activate_relation,RB1
31266248,31266248_page5_117,EMT,activate_relation,ACT
31266248,31266248_page5_117,MDM2,inhibit_relation,TP53
31266248,31266248_page5_117,NFKB,activate_relation,ACT
31333652,31333652_page4_194,TAP2,activate_relation,TAP1
31333652,31333652_page4_194,TAP1,activate_relation,TAP2
31333652,31333652_page4_194,TAP1,inhibit_relation,TAP2
31333652,31333652_page4_194,ER,activate_relation,TAP1
31366041,31366041_page3_297,AKT,activate_relation,MTOR
31366041,31366041_page3_297,PI3K,activate_relation,AKT
31366041,31366041_page3_297,JAK3,activate_relation,STAT3
31366041,31366041_page3_297,STAT3,activate_relation,JAK3
31383005,31383005_page2_116,p53,inhibit_relation,E2F1
31383005,31383005_page2_116,EZH2,inhibit_relation,SLFN11
31383005,31383005_page2_116,E2F1,activate_relation,EZH2
31383005,31383005_page2_116,PARP,activate_relation,E2F1
31383005,31383005_page2_116,CHK1,activate_relation,STAT3
31387256,31387256_page10_565,YAP,inhibit_relation,ERK
31387256,31387256_page10_565,YAP,activate_relation,YAP
31387256,31387256_page10_565,YAP,activate_relation,YAP
31387256,31387256_page10_565,ERBB4,activate_relation,ERBB3
31387256,31387256_page2_203,STAT,activate_relation,ERK
31387256,31387256_page2_203,MTOR,activate_relation,ERK
31387256,31387256_page2_203,MEK,activate_relation,ERK
31387256,31387256_page2_203,MTOR,activate_relation,STAT
31387256,31387256_page2_203,ERK,activate_relation,STAT
31387256,31387256_page7_419,YAP,activate_relation,YAP
31387256,31387256_page7_419,YAP,activate_relation,YAP
31404976,31404976_page2_190,PTEN,activate_relation,PTEN
31404976,31404976_page2_190,PI3K,activate_relation,PTEN
31404976,31404976_page2_190,PI3K,activate_relation,PTEN
31404976,31404976_page3_254,PPAR,inhibit_relation,BMI1
31404976,31404976_page3_277,PPAR,inhibit_relation,BMI1
31438559,31438559_page10_316,E12,activate_relation,E12
31438559,31438559_page11_350,TIMP3,activate_relation,ADAM17
31438559,31438559_page2_103,AKT,activate_relation,NFKB
31438559,31438559_page2_103,MEK,activate_relation,AKT
31438559,31438559_page5_145,MYC,activate_relation,BCL2
31438559,31438559_page5_145,MTOR,activate_relation,NFKB
31438559,31438559_page9_283,E12,activate_relation,E12
31500650,31500650_page1_9,HCCS,activate_relation,PDL1
31500650,31500650_page1_9,IL6,activate_relation,PDL1
31500650,31500650_page5_171,IL2,activate_relation,IL2
31500650,31500650_page5_171,DC,activate_relation,HSC
31527477,31527477_page3_324,NFKB,activate_relation,IKKB
31527477,31527477_page3_324,MTOR,activate_relation,MTORC1
31527477,31527477_page3_324,IKKB,activate_relation,NFKB
31527477,31527477_page3_324,PKC,activate_relation,IKKB
31527477,31527477_page5_424,MTORC1,inhibit_relation,ATG14L
31527477,31527477_page5_424,MTORC1,inhibit_relation,ATG13
31527477,31527477_page5_424,MTOR,activate_relation,MORC2
31527477,31527477_page5_424,MORC2,activate_relation,AKT
31527477,31527477_page5_424,BCL2,activate_relation,BECN1
31527477,31527477_page5_424,MTOR,activate_relation,MTORC1
31527477,31527477_page5_424,AKT,inhibit_relation,ATG14L
31527477,31527477_page5_424,PI3K,activate_relation,EGFR
31527477,31527477_page5_424,PI3K,activate_relation,AKT
31527477,31527477_page6_480,SHP2,inhibit_relation,STATI2
31527477,31527477_page7_566,JAK2,activate_relation,STAT3
31527477,31527477_page7_566,ERK,activate_relation,MEK
31527477,31527477_page7_566,MTORC1,activate_relation,STAT3
31527477,31527477_page7_566,MTORC1,inhibit_relation,ATG13
31544066,31544066_page3_151,KRAS,activate_relation,NRF2
31544066,31544066_page3_151,CAR,activate_relation,KRAS
31544066,31544066_page3_151,EIF2A,activate_relation,ATF4
31544066,31544066_page3_151,AMPK,activate_relation,TFE3
31544066,31544066_page3_151,AA,inhibit_relation,GLUD1
31544066,31544066_page3_151,AA,activate_relation,GLUD1
31544066,31544066_page3_151,GCN2,activate_relation,ASP
31544066,31544066_page3_151,ASP,activate_relation,ASP
31554160,31554160_page3_227,JAK2,activate_relation,STAT3
31554160,31554160_page3_227,STAT3,inhibit_relation,STATI2
31554160,31554160_page8_364,STAT3,inhibit_relation,STATI2
31554160,31554160_page8_364,JAK2,activate_relation,STAT3
31554160,31554160_page8_364,STAT3,activate_relation,STAT3
31557787,31557787_page7_323,TIM3,activate_relation,CD8
31557787,31557787_page7_323,TH1,activate_relation,TCF7
31557787,31557787_page7_323,TCF7,activate_relation,CD8
31590386,31590386_page8_366,PI3K,activate_relation,TIGIT
31640185,31640185_page2_215,BBX,activate_relation,SAP
31681582,31681582_page2_115,SMAD4,activate_relation,SMAD2
31681582,31681582_page3_135,ERK,activate_relation,SNAIL
31681582,31681582_page4_156,STAT3,activate_relation,STAT3
31681582,31681582_page4_156,JAK1,activate_relation,STAT3
31681582,31681582_page4_156,JAK1,activate_relation,OSM
31681582,31681582_page4_156,GLI1,activate_relation,GLI1
31681582,31681582_page6_203,MIR200C,inhibit_relation,LIN28B
31681582,31681582_page6_203,MIR200C,inhibit_relation,ZEB1
31681582,31681582_page6_203,MIR155,inhibit_relation,SMAD2
31717887,31717887_page11_336,p2,activate_relation,P1
31717887,31717887_page11_337,P3,activate_relation,p4
31717887,31717887_page11_337,p4,activate_relation,P3
31717887,31717887_page11_337,p4,activate_relation,P5
31754330,31754330_page4_14,PI3K,activate_relation,EGFR
31754330,31754330_page4_14,CMTM7,activate_relation,RAB5
31754330,31754330_page4_14,EGFR,activate_relation,PI3K
31754330,31754330_page4_14,RAB5,activate_relation,CMTM7
31754330,31754330_page4_14,EGFR,activate_relation,PI3K
31754330,31754330_page4_14,EGF,activate_relation,EGFR
31754330,31754330_page4_14,PI3K,inhibit_relation,EGFR
31819518,31819518_page1_74,PTEN,inhibit_relation,PI3K
31819518,31819518_page1_74,EGFR,activate_relation,PI3K
31819518,31819518_page1_74,PI3K,activate_relation,AKT
31819518,31819518_page1_74,ROS1,activate_relation,PI3K
31859460,31859460_page4_58,DGCR8,activate_relation,DROSHA
31859460,31859460_page6_78,VEGF,inhibit_relation,VEGFR
31859460,31859460_page6_78,MIR1323,inhibit_relation,ZEB
31859460,31859460_page6_78,MTOR,activate_relation,HIF1A
31859460,31859460_page6_78,MIR215,inhibit_relation,PTEN
31859460,31859460_page6_78,SMAD3,activate_relation,SMAD4
31859460,31859460_page6_78,PI3K,activate_relation,AKT
31859460,31859460_page6_78,TGFBR2,activate_relation,RAC
31859460,31859460_page6_78,TGFB,activate_relation,TGFBR2
31859460,31859460_page6_78,PI3K,activate_relation,CDC42
31859460,31859460_page6_78,TGFBR2,activate_relation,CDC42
31859460,31859460_page7_88,MIR1,inhibit_relation,CDK2
31871778,31871778_page1_75,MIR23A,inhibit_relation,PTEN
31871778,31871778_page1_75,PI3K,inhibit_relation,AKT
31871778,31871778_page1_75,PI3K,activate_relation,AKT
31871778,31871778_page1_75,AKT,activate_relation,MTOR
31871778,31871778_page1_75,PTEN,inhibit_relation,AKT
31920650,31920650_page1_28,MIR18A,inhibit_relation,MIR19A
31920650,31920650_page1_28,MIR1303,inhibit_relation,SOX4
31920650,31920650_page1_28,MIR18A,inhibit_relation,PTEN
31920650,31920650_page3_84,FSCN1,activate_relation,bcl-xL
31920650,31920650_page3_84,AKT,activate_relation,MTOR
31920650,31920650_page3_84,MIR145,inhibit_relation,FSCN1
31920650,31920650_page3_84,MIR145,inhibit_relation,LINC-ROR
31920650,31920650_page3_84,bcl-xL,inhibit_relation,FSCN1
31920650,31920650_page3_84,E2F1,activate_relation,p53
31920650,31920650_page3_84,bcl-xL,activate_relation,FSCN1
31920650,31920650_page3_84,MIR145,inhibit_relation,LINC-ROR
31921642,31921642_page3_196,CD206,inhibit_relation,TH1
31921642,31921642_page3_196,IL6,activate_relation,IL17R
31921642,31921642_page3_196,CD206,inhibit_relation,TH1
31988639,31988639_page10_712,MTORC1,activate_relation,S6K
31988639,31988639_page10_712,MTOR,activate_relation,MTORC1
31988639,31988639_page10_712,MORC2,activate_relation,AKT
31988639,31988639_page10_712,MTOR,activate_relation,GBL
31988639,31988639_page10_712,S6K,activate_relation,4E-BP1
31988639,31988639_page10_712,4E-BP1,activate_relation,S6K
31988639,31988639_page10_712,TSC2,inhibit_relation,RHEB
31988639,31988639_page10_712,TRAF6,activate_relation,RPTOR
31988639,31988639_page10_712,TSC2,activate_relation,RHEB
31988639,31988639_page10_712,ERK,activate_relation,TSC2
31988639,31988639_page10_712,TSC2,activate_relation,RHEB
31988639,31988639_page10_712,MTOR,inhibit_relation,GBL
31988639,31988639_page10_712,RPTOR,inhibit_relation,GBL
31988639,31988639_page5_537,ERK,activate_relation,ERK
31988639,31988639_page5_537,MEK,activate_relation,ERK
31988639,31988639_page9_694,PTPL1,activate_relation,P85B
31988639,31988639_page9_694,PTEN,activate_relation,AKT
31989585,31989585_page33_1636,SHP2,inhibit_relation,ZAP70
31989585,31989585_page33_1636,ZAP70,inhibit_relation,PI3K
31989585,31989585_page33_1636,SHP2,activate_relation,AKT
32062493,32062493_page14_36,PI3K,inhibit_relation,IRS1
32062493,32062493_page14_36,MEK1,inhibit_relation,RHEB
32133288,32133288_page5_234,PD1,activate_relation,CD8
32194994,32194994_page3_175,TRAIL,activate_relation,TRAILR2
32194994,32194994_page5_236,RAC1,inhibit_relation,RAC1
32194994,32194994_page5_236,aC1,activate_relation,RAC1
32194994,32194994_page5_236,RAC1,activate_relation,RAC1
32290309,32290309_page1_71,AKT,activate_relation,MEKK12
32290309,32290309_page1_71,AKT,activate_relation,MTOR
32290309,32290309_page1_71,PI3K,activate_relation,AKT
32292420,32292420_page7_613,TP53,activate_relation,RB1
32397535,32397535_page6_131,ADP,activate_relation,GAPDH
32425930,32425930_page3_273,CCR8,inhibit_relation,CXCR2
32425930,32425930_page3_273,CXCR2,inhibit_relation,CCR10
32425930,32425930_page3_273,CXCR2,inhibit_relation,CCR8
32466572,32466572_page11_214,SRC,inhibit_relation,FAK
32466572,32466572_page11_214,SRC,activate_relation,FAK
32466572,32466572_page11_214,SRC,inhibit_relation,YAP
32466572,32466572_page11_214,YAP,activate_relation,YAP
32466572,32466572_page11_214,SRC,inhibit_relation,YAP
32466572,32466572_page11_214,YAP,activate_relation,SRC
32466572,32466572_page13_243,SRC,inhibit_relation,FAK
32466572,32466572_page13_243,SRC,activate_relation,FAK
32466572,32466572_page13_243,YAP,activate_relation,YAP
32466572,32466572_page13_243,FAK,activate_relation,YAP
32466572,32466572_page4_127,SRC,activate_relation,PI3K
32466572,32466572_page4_127,FAK,activate_relation,SRC
32466572,32466572_page8_181,LATS1,inhibit_relation,YAP
32466572,32466572_page8_181,p53,activate_relation,RASSF1
32466572,32466572_page8_181,PTCH1,inhibit_relation,SMO
32466572,32466572_page8_181,YAP,activate_relation,YAP
32466572,32466572_page8_181,YAP,activate_relation,YAP
32498260,32498260_page4_278,KEAP1,activate_relation,NE
32498260,32498260_page4_278,KEAP1,activate_relation,NE
32498260,32498260_page4_278,NE,activate_relation,KEAP1
32498260,32498260_page4_279,PAX6,activate_relation,NRF2
32498260,32498260_page4_279,NRF2,activate_relation,PAX6
32498260,32498260_page4_279,PAX6,activate_relation,NRF2
32509576,32509576_page2_121,CHK1,inhibit_relation,WEE1
32509576,32509576_page2_121,AURKB,inhibit_relation,WEE1
32509576,32509576_page2_121,PARP,inhibit_relation,CHK1
32509576,32509576_page2_121,SLFN11,inhibit_relation,CHK1
32509576,32509576_page2_121,DLL3,inhibit_relation,PDL1
32516941,32516941_page12_150,PD1,activate_relation,PDL1
32516941,32516941_page12_150,EGFR,inhibit_relation,GSK3B
32516941,32516941_page12_150,EGFR,activate_relation,B3GNT3
32516941,32516941_page13_182,LSH,inhibit_relation,p53
32516941,32516941_page13_182,GPX4,inhibit_relation,ROS
32516941,32516941_page13_182,p53,inhibit_relation,SLC7A11
32516941,32516941_page13_182,PRODH,activate_relation,P5C
32516941,32516941_page13_182,PRODH,activate_relation,P5C
32516941,32516941_page13_182,IKKA,activate_relation,IKB
32516941,32516941_page13_182,xCT,activate_relation,p53
32516941,32516941_page13_182,G3BP1,activate_relation,G3BP1
32516941,32516941_page16_222,IRF3,activate_relation,TBK1
32516941,32516941_page16_222,MDA5,activate_relation,RIG1
32516941,32516941_page16_222,NFKB,inhibit_relation,LC3
32516941,32516941_page16_222,ENPP1,inhibit_relation,SLC19A1
32516941,32516941_page16_222,RIG1,activate_relation,MDA5
32516941,32516941_page16_222,NLRP3,activate_relation,NLRP3
32516941,32516941_page16_222,ADRB2,activate_relation,ID1
32516941,32516941_page16_222,ADRB2,activate_relation,ID1
32516941,32516941_page21_261,ROS,activate_relation,KRAS
32516941,32516941_page21_261,PALB2,inhibit_relation,NRF2
32542927,32542927_page5_44,MDM2,activate_relation,p53
32542927,32542927_page5_44,AKT,activate_relation,AMPKa1
32542927,32542927_page5_44,AKT,activate_relation,AKT
32542927,32542927_page5_44,AKT,activate_relation,AKT
32549388,32549388_page11_153,MIR186,inhibit_relation,TWIST
32549388,32549388_page11_153,SNAIL,inhibit_relation,MIR34A
32549388,32549388_page11_153,MIR186,inhibit_relation,TWIST
32549388,32549388_page2_94,MEK,activate_relation,ERK
32549388,32549388_page2_94,AKT,activate_relation,MTOR
32549388,32549388_page2_94,Met,activate_relation,PI3K
32549388,32549388_page2_94,MTOR,activate_relation,AKT
32549388,32549388_page2_94,PI3K,activate_relation,AKT
32560574,32560574_page2_100,IKB,inhibit_relation,NFKB
32560574,32560574_page2_100,RAL,activate_relation,PLD1
32560574,32560574_page2_100,RAL,activate_relation,TBK1
32560574,32560574_page2_100,AKT,activate_relation,MTOR
32560574,32560574_page2_100,BAD,inhibit_relation,bcl-xL
32560574,32560574_page2_100,AKT,activate_relation,BAD
32560574,32560574_page2_100,PI3K,activate_relation,AKT
32560574,32560574_page2_100,RHOA,activate_relation,FAK
32560574,32560574_page2_100,RALGDS,activate_relation,RAL
32570729,32570729_page7_468,F10,activate_relation,F10
32575899,32575899_page1_3916,PDL1,inhibit_relation,CTLA4
32581590,32581590_page7_97,LINC00467,inhibit_relation,DKK1
32581590,32581590_page7_97,CCAT1,activate_relation,SOX2
32581590,32581590_page7_97,FLVCR1-AS1,activate_relation,SOX4
32659994,32659994_page2_141,NOXA1,inhibit_relation,CXCL12
32659994,32659994_page2_141,CD4,activate_relation,CTLA4
32659994,32659994_page2_141,CD4,activate_relation,CTLA4
32666476,32666476_page5_83,AKT,activate_relation,MTOR
32679702,32679702_page14_628,PDL1,inhibit_relation,PD1
32679702,32679702_page14_628,PD1,inhibit_relation,PDL1
32784481,32784481_page12_189,MAM,inhibit_relation,CSL
32801888,32801888_page3_1417,PKC,activate_relation,NFKB
32801888,32801888_page3_1417,NFKB,activate_relation,NFKB
32820012,32820012_page3_112,MTOR,activate_relation,NFKB
32849585,32849585_page3_136,ROS,inhibit_relation,ARG1
32917214,32917214_page1_32,CD73,activate_relation,VEGF
32917214,32917214_page1_32,VEGF,activate_relation,CD73
32917214,32917214_page1_32,PDL1,inhibit_relation,LAG3
32917214,32917214_page1_32,CD73,activate_relation,VEGF
32963937,32963937_page48_302,CBP,activate_relation,p21
32963937,32963937_page48_302,AKT,inhibit_relation,p21
32963937,32963937_page48_302,AKT,inhibit_relation,p53
33007968,33007968_page3_107,PD1,inhibit_relation,PDL1
33014852,33014852_page3_284,P73,inhibit_relation,G6PD
33024658,33024658_page1_35,p38,activate_relation,AXL
33024658,33024658_page1_35,AKT,activate_relation,MTOR
33024658,33024658_page1_35,AKT,activate_relation,BAD
33024658,33024658_page1_35,p38,activate_relation,PI3K
33024658,33024658_page1_35,VEGF,activate_relation,VEGFR
33024658,33024658_page1_35,MEK,activate_relation,ERK
33024658,33024658_page1_35,NFKB,activate_relation,VEGFR
33024658,33024658_page1_35,p38,activate_relation,SRC
33061844,33061844_page5_155,NF1,inhibit_relation,HSF1
33061844,33061844_page5_155,NF1,inhibit_relation,VEGF
33061844,33061844_page5_155,GAP,inhibit_relation,MCL
33061844,33061844_page5_155,GAP,inhibit_relation,MCL
33061844,33061844_page5_155,EMT,activate_relation,VEGF
33061844,33061844_page5_155,EMT,activate_relation,VEGF
33114576,33114576_page2_246,AMPK,inhibit_relation,MTOR
33114576,33114576_page2_246,TUSC2,inhibit_relation,PI3K
33114576,33114576_page2_246,EGF,inhibit_relation,TKIS
33114576,33114576_page2_246,EGF,activate_relation,EGFR
33114576,33114576_page2_246,GSK3B,inhibit_relation,AMPK
33114576,33114576_page2_246,PTEN,inhibit_relation,PI3K
33114576,33114576_page2_246,MEK,activate_relation,ERK
33114576,33114576_page2_246,STAT3,activate_relation,STAT1
33114576,33114576_page2_247,HDAC,activate_relation,HDAC
33114576,33114576_page2_247,HDAC,inhibit_relation,HDAC
33121202,33121202_page2_114,FGF2,inhibit_relation,MIR155
33121202,33121202_page2_114,FGF2,activate_relation,MIR155
33121202,33121202_page2_115,MIR15A,inhibit_relation,VEGF
33121202,33121202_page4_150,JAK2,activate_relation,MIR204
33121202,33121202_page4_150,MIR204,activate_relation,FRS2
33121202,33121202_page4_150,HIF1A,activate_relation,VEGFA
33121202,33121202_page4_150,PIGF,activate_relation,HIF1A
33121202,33121202_page4_150,STAT3,activate_relation,HIF1A
33121202,33121202_page4_150,JAK2,activate_relation,VEGFA
33121202,33121202_page4_150,PDGFB,activate_relation,HIF1A
33121202,33121202_page4_150,UPA,activate_relation,FGF2
33121202,33121202_page4_150,FRS2,activate_relation,JAK2
33121202,33121202_page4_150,VEGFA,activate_relation,MIR106A
33121202,33121202_page4_150,JAK2,activate_relation,STAT3
33121202,33121202_page4_150,JAK2,activate_relation,STAT3
33121202,33121202_page4_150,JAK2,activate_relation,VEGFA
33121202,33121202_page4_150,FGF2,activate_relation,FRS2
33121202,33121202_page4_150,MIR200B,activate_relation,JAK2
33130228,33130228_page29_123,CIT,activate_relation,CIT
